"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2022,"Guerrero Jr., Vladimir",141,"R",700,50,"7.1",".363",650,"92.9",".351"
2022,"Bradley Jr., Jackie",141,"L",370,237,"64.1",".247",133,"35.9",".259"
2022,"Zimmer, Bradley",141,"L",117,47,"40.2",".188",70,"59.8",".213"
2022,"Jansen, Danny",141,"R",247,82,"33.2",".342",165,"66.8",".374"
2022,"Springer, George",141,"R",582,346,"59.5",".362",236,"40.5",".338"
2022,"Espinal, Santiago",141,"R",489,54,"11.0",".380",435,"89.0",".297"
2022,"Hernández, Teoscar",141,"R",535,48,"9.0",".224",487,"91.0",".360"
2022,"Cruz, Nelson",120,"R",502,86,"17.1",".299",416,"82.9",".293"
2022,"García Jr., Luis",120,"L",376,84,"22.3",".333",292,"77.7",".294"
2022,"Ruiz, Keibert",120,"L",327,269,"82.3",".300",58,"17.7",".355"
2022,"Voit, Luke",120,"R",567,436,"76.9",".307",131,"23.1",".327"
2022,"Franco, Maikel",120,"R",384,125,"32.6",".244",259,"67.4",".273"
2022,"Hernandez, Yadiel",120,"L",323,99,"30.7",".253",224,"69.3",".344"
2022,"Hernández, César",120,"L",417,89,"21.3",".252",328,"78.7",".273"
2022,"Robles, Victor",120,"R",406,113,"27.8",".278",293,"72.2",".251"
2022,"Fletcher, David",108,"R",228,0,"0.0",".000",228,"100.0",".275"
2022,"Duffy, Matt",108,"R",247,0,"0.0",".000",247,"100.0",".279"
2022,"Romine, Austin",113,"R",134,0,"0.0",".000",134,"100.0",".196"
2022,"Straw, Myles",114,"R",596,0,"0.0",".000",596,"100.0",".257"
2022,"Castro, Willi",116,"R",123,0,"0.0",".000",123,"100.0",".283"
2022,"LeMahieu, DJ",147,"R",539,0,"0.0",".000",539,"100.0",".331"
2022,"Merrifield, Whit",141,"R",550,0,"0.0",".000",550,"100.0",".294"
2022,"Velazquez, Andrew",108,"R",117,1,"0.9",".000",116,"99.1",".271"
2022,"Perdomo, Geraldo",109,"R",146,1,"0.7",".000",145,"99.3",".262"
2022,"Madrigal, Nick",112,"R",222,1,"0.5",".000",221,"99.5",".264"
2022,"Gonzalez, Romy",145,"R",108,1,"0.9",".884",107,"99.1",".261"
2022,"Berti, Jon",146,"R",404,1,"0.2",".884",403,"99.8",".297"
2022,"Segura, Jean",143,"R",385,1,"0.3",".000",384,"99.7",".322"
2022,"Díaz, Yandy",139,"R",554,1,"0.2",".000",553,"99.8",".367"
2022,"Bichette, Bo",141,"R",697,1,"0.1",".000",696,"99.9",".348"
2022,"Escobar, Alcides",120,"R",127,1,"0.8",".000",126,"99.2",".238"
2022,"Grissom, Vaughn",144,"R",155,2,"1.3",".442",153,"98.7",".344"
2022,"Rosario, Amed",114,"R",670,2,"0.3",".344",668,"99.7",".311"
2022,"Daza, Yonathan",115,"R",408,2,"0.5",".442",406,"99.5",".323"
2022,"Knizner, Andrew",138,"R",290,2,"0.7",".442",288,"99.3",".270"
2022,"Arcia, Orlando",144,"R",233,3,"1.3",".000",230,"98.7",".317"
2022,"Barrero, Jose",113,"R",170,3,"1.8",".295",167,"98.2",".178"
2022,"Hampson, Garrett",115,"R",226,3,"1.3",".295",223,"98.7",".266"
2022,"Anderson, Tim",145,"R",349,3,"0.9",".000",346,"99.1",".327"
2022,"Mendick, Danny",145,"R",106,3,"2.8",".589",103,"97.2",".336"
2022,"Vázquez, Christian",117,"R",426,3,"0.7",".295",423,"99.3",".312"
2022,"Barnes, Austin",119,"R",211,3,"1.4",".230",208,"98.6",".318"
2022,"Trevino, Jose",147,"R",353,3,"0.8",".000",350,"99.2",".296"
2022,"Vierling, Matt",143,"R",356,3,"0.8",".000",353,"99.2",".288"
2022,"Newman, Kevin",134,"R",309,3,"1.0",".715",306,"99.0",".299"
2022,"Wynns, Austin",137,"R",177,3,"1.7",".524",174,"98.3",".294"
2022,"Trejo, Alan",115,"R",125,4,"3.2",".221",121,"96.8",".325"
2022,"Allen, Nick",133,"R",326,4,"1.2",".221",322,"98.8",".245"
2022,"Neuse, Sheldon",133,"R",293,4,"1.4",".221",289,"98.6",".254"
2022,"Hayes, Ke'Bryan",134,"R",559,4,"0.7",".315",555,"99.3",".295"
2022,"Call, Alex",120,"R",131,4,"3.1",".614",127,"96.9",".323"
2022,"Arroyo, Christian",111,"R",294,5,"1.7",".177",289,"98.3",".326"
2022,"Steer, Spencer",113,"R",108,5,"4.6",".530",103,"95.4",".275"
2022,"Eaton, Nate",118,"R",122,5,"4.1",".177",117,"95.9",".319"
2022,"Caratini, Victor",158,"R",123,5,"4.1",".177",118,"95.9",".266"
2022,"Celestino, Gilberto",142,"R",346,5,"1.4",".000",341,"98.6",".285"
2022,"Vargas, Ildemaro",120,"L",141,5,"3.5",".275",136,"96.5",".299"
2022,"Hernández, César",120,"R",194,5,"2.6",".668",189,"97.4",".300"
2022,"Contreras, William",144,"R",375,6,"1.6",".562",369,"98.4",".367"
2022,"Solano, Donovan",113,"R",299,6,"2.0",".568",293,"98.0",".312"
2022,"Miller, Owen",114,"R",471,6,"1.3",".505",465,"98.7",".284"
2022,"Cain, Lorenzo",158,"R",155,6,"3.9",".115",149,"96.1",".217"
2022,"Clement, Ernie",133,"R",179,6,"3.4",".557",173,"96.6",".197"
2022,"Profar, Jurickson",135,"R",197,6,"3.0",".377",191,"97.0",".326"
2022,"Culberson, Charlie",140,"R",124,6,"4.8",".295",118,"95.2",".280"
2022,"Bote, David",112,"R",127,7,"5.5",".225",120,"94.5",".331"
2022,"Candelario, Jeimer",116,"R",122,7,"5.7",".126",115,"94.3",".302"
2022,"Dubón, Mauricio",117,"R",264,7,"2.7",".253",257,"97.3",".249"
2022,"Kiner-Falefa, Isiah",147,"R",526,7,"1.3",".180",519,"98.7",".288"
2022,"Andujar, Miguel",134,"R",140,7,"5.0",".126",133,"95.0",".254"
2022,"Azocar, José",135,"R",216,7,"3.2",".613",209,"96.8",".267"
2022,"Moore, Dylan",136,"R",253,7,"2.8",".327",246,"97.2",".338"
2022,"Torrens, Luis",136,"R",166,7,"4.2",".548",159,"95.8",".249"
2022,"Ramírez, Harold",139,"R",434,7,"1.6",".351",427,"98.4",".327"
2022,"Meyers, Jake",117,"R",160,8,"5.0",".469",152,"95.0",".246"
2022,"Rojas, Miguel",146,"R",505,8,"1.6",".221",497,"98.4",".269"
2022,"Burdick, Peyton",146,"R",102,8,"7.8",".421",94,"92.2",".283"
2022,"Hicks, Aaron",147,"R",123,8,"6.5",".718",115,"93.5",".269"
2022,"Tapia, Raimel",141,"L",432,8,"1.9",".259",424,"98.1",".294"
2022,"Adams, Riley",120,"R",151,8,"5.3",".369",143,"94.7",".236"
2022,"Hoerner, Nico",112,"R",506,9,"1.8",".707",497,"98.2",".312"
2022,"Olivares, Edward",118,"R",174,9,"5.2",".447",165,"94.8",".320"
2022,"McCann, James",121,"R",191,9,"4.7",".178",182,"95.3",".246"
2022,"Toro, Abraham",136,"R",116,9,"7.8",".098",107,"92.2",".249"
2022,"Slater, Austin",137,"R",323,9,"2.8",".435",314,"97.2",".341"
2022,"Almora Jr., Albert",113,"R",231,10,"4.3",".296",221,"95.7",".280"
2022,"Maile, Luke",114,"R",206,10,"4.9",".372",196,"95.1",".277"
2022,"Andrus, Elvis",145,"R",576,10,"1.7",".402",566,"98.3",".309"
2022,"Turner, Trea",119,"R",706,10,"1.4",".599",696,"98.6",".347"
2022,"Urshela, Gio",142,"R",549,10,"1.8",".429",539,"98.2",".331"
2022,"Garcia, Dérmis",133,"R",125,10,"8.0",".334",115,"92.0",".281"
2022,"Iglesias, Jose",115,"R",465,11,"2.4",".241",454,"97.6",".315"
2022,"Cabrera, Miguel",116,"R",430,11,"2.6",".000",419,"97.4",".282"
2022,"Lopez, Nicky",118,"L",480,11,"2.3",".143",469,"97.7",".253"
2022,"Bride, Jonah",133,"R",187,11,"5.9",".226",176,"94.1",".259"
2022,"Delay, Jason",134,"R",167,11,"6.6",".638",156,"93.4",".214"
2022,"White, Eli",140,"R",117,11,"9.4",".080",106,"90.6",".279"
2022,"Gurriel Jr., Lourdes",141,"R",492,11,"2.2",".356",481,"97.8",".326"
2022,"Meneses, Joey",120,"R",238,11,"4.6",".498",227,"95.4",".390"
2022,"Urías, Ramón",110,"R",437,12,"2.7",".306",425,"97.3",".313"
2022,"Happ, Ian",112,"R",137,12,"8.8",".320",125,"91.2",".351"
2022,"Lopez, Alejo",113,"L",110,12,"10.9",".310",98,"89.1",".281"
2022,"Reynolds, Matt",113,"R",269,12,"4.5",".594",257,"95.5",".274"
2022,"Gonzalez, Oscar",114,"R",380,12,"3.2",".961",368,"96.8",".319"
2022,"Alberto, Hanser",119,"R",159,12,"7.5",".295",147,"92.5",".268"
2022,"Nido, Tomás",121,"R",311,12,"3.9",".278",299,"96.1",".266"
2022,"Duran, Ezequiel",140,"R",220,12,"5.5",".394",208,"94.5",".275"
2022,"Abrams, CJ",120,"L",302,12,"4.0",".147",290,"96.0",".272"
2022,"Stephenson, Tyler",113,"R",183,13,"7.1",".339",170,"92.9",".373"
2022,"García, Leury",145,"L",248,13,"5.2",".123",235,"94.8",".236"
2022,"Engel, Adam",145,"R",258,13,"5.0",".286",245,"95.0",".256"
2022,"Arraez, Luis",142,"L",601,13,"2.2",".460",588,"97.8",".347"
2022,"France, Ty",136,"R",608,13,"2.1",".356",595,"97.9",".336"
2022,"Heim, Jonah",140,"R",131,13,"9.9",".542",118,"90.1",".342"
2022,"Pham, Tommy",111,"R",618,14,"2.3",".175",604,"97.7",".306"
2022,"Díaz, Elias",115,"R",379,14,"3.7",".337",365,"96.3",".280"
2022,"Margot, Manuel",139,"R",362,14,"3.9",".315",348,"96.1",".308"
2022,"Refsnyder, Rob",111,"R",176,15,"8.5",".248",161,"91.5",".396"
2022,"Rodgers, Brendan",115,"R",580,15,"2.6",".497",565,"97.4",".317"
2022,"Fortes, Nick",146,"R",239,15,"6.3",".223",224,"93.7",".315"
2022,"Mateo, Jorge",110,"R",528,16,"3.0",".154",512,"97.0",".284"
2022,"Higgins, P.J.",112,"R",224,16,"7.1",".468",208,"92.9",".294"
2022,"Mancini, Trey",117,"R",583,16,"2.7",".228",567,"97.3",".314"
2022,"Estrada, Thairo",137,"R",536,16,"3.0",".299",520,"97.0",".321"
2022,"Thomas, Lane",120,"R",544,16,"2.9",".374",528,"97.1",".307"
2022,"Senzel, Nick",113,"R",416,17,"4.1",".208",399,"95.9",".277"
2022,"Lindor, Francisco",121,"R",208,17,"8.2",".239",191,"91.8",".348"
2022,"Bohm, Alec",143,"R",630,17,"2.7",".469",613,"97.3",".305"
2022,"Thompson, Bubba",140,"R",181,17,"9.4",".185",164,"90.6",".284"
2022,"Rendon, Anthony",108,"R",192,18,"9.4",".252",174,"90.6",".310"
2022,"Brosseau, Mike",158,"R",159,18,"11.3",".330",141,"88.7",".341"
2022,"Reynolds, Bryan",134,"R",169,18,"10.7",".399",151,"89.3",".335"
2022,"Santander, Anthony",110,"R",175,19,"10.9",".482",156,"89.1",".387"
2022,"Suzuki, Seiya",112,"R",436,19,"4.4",".335",417,"95.6",".333"
2022,"Harrison, Josh",145,"R",423,19,"4.5",".280",404,"95.5",".302"
2022,"Plawecki, Kevin",140,"R",184,19,"10.3",".159",165,"89.7",".269"
2022,"Ibáñez, Andy",140,"R",128,19,"14.8",".335",109,"85.2",".234"
2022,"Marte, Starling",121,"R",505,20,"4.0",".418",485,"96.0",".352"
2022,"Arozarena, Randy",139,"R",643,20,"3.1",".167",623,"96.9",".341"
2022,"Gomes, Yan",112,"R",293,21,"7.2",".159",272,"92.8",".280"
2022,"Williams, Luke",146,"R",135,21,"15.6",".168",114,"84.4",".283"
2022,"Madris, Bligh",134,"L",123,21,"17.1",".150",102,"82.9",".248"
2022,"Dickerson, Corey",138,"L",296,21,"7.1",".440",275,"92.9",".292"
2022,"Rengifo, Luis",108,"R",173,22,"12.7",".312",151,"87.3",".404"
2022,"Montero, Elehuris",115,"R",185,22,"11.9",".380",163,"88.1",".292"
2022,"Zavala, Seby",145,"R",205,22,"10.7",".478",183,"89.3",".305"
2022,"Jeffers, Ryan",142,"R",236,22,"9.3",".191",214,"90.7",".297"
2022,"Alfaro, Jorge",135,"R",274,22,"8.0",".387",252,"92.0",".283"
2022,"Kirk, Alejandro",141,"R",539,22,"4.1",".359",517,"95.9",".347"
2022,"Canó, Robinson",144,"L",104,25,"24.0",".161",79,"76.0",".172"
2022,"Chang, Yu",111,"R",190,25,"13.2",".287",165,"86.8",".271"
2022,"Gurriel, Yuli",117,"R",579,25,"4.3",".310",554,"95.7",".277"
2022,"Witt Jr., Bobby",118,"R",629,25,"4.0",".161",604,"96.0",".318"
2022,"Thompson, Trayce",119,"R",255,25,"9.8",".217",230,"90.2",".387"
2022,"Raleigh, Cal",136,"R",100,25,"25.0",".262",75,"75.0",".337"
2022,"Burger, Jake",145,"R",182,26,"14.3",".439",156,"85.7",".308"
2022,"Guillorme, Luis",121,"L",333,26,"7.8",".271",307,"92.2",".313"
2022,"Ruiz, Keibert",120,"R",106,26,"24.5",".367",80,"75.5",".233"
